race,driver,pit_stop,lap_time
1054,Gasly,26172,87557
1055,Gasly,28042,88954
1055,Gasly,26065,89486
1056,Gasly,24428,93589
1057,Gasly,20156,111282
1057,Gasly,15085,133442
1059,Gasly,30781,121423
1060,Gasly,22564,74537
1060,Gasly,20850,73417
1061,Gasly,28685,92660
1061,Gasly,28180,93003
1062,Gasly,21295,85694
1062,Gasly,21543,85133
1064,Gasly,19163,79651
1066,Gasly,29354,105981
1066,Gasly,31915,181813
1067,Gasly,29310,95450
1069,Gasly,23745,103462
1070,Gasly,22549,85268
1071,Gasly,19439,118617
1071,Gasly,18608,132584
1071,Gasly,23116,79470
1071,Gasly,23039,78440
1051,Gasly,25630,112700
1051,Gasly,26109,110401
1073,Gasly,22133,114650
1073,Gasly,21920,110389
1074,Gasly,24575,104005
1074,Gasly,25875,102305
1075,Gasly,22820,99580
1076,Gasly,18926,100851
1077,Gasly,30405,98941
1078,Gasly,19543,100169
1078,Gasly,19007,123527
1079,Gasly,22008,95542
1079,Gasly,27947,94406
1079,Gasly,21838,93241
1080,Gasly,35486,154889
1080,Gasly,28770,113986
1081,Gasly,22698,127392
1082,Gasly,23557,95629
1082,Gasly,23613,95091
1083,Gasly,29632,95528
1084,Gasly,22724,75832
1084,Gasly,27610,76459
1085,Gasly,35969,135607
1086,Gasly,21675,89403
1086,Gasly,21489,87566
1087,Gasly,22857,120981
1087,Gasly,22542,119515
1088,Gasly,18789,82423
1088,Gasly,18700,80952
1088,Gasly,18572,105276
1088,Gasly,13973,103309
1089,Gasly,25376,91609
1091,Gasly,29867,127555
1092,Gasly,41319,169982
1092,Gasly,409011,180465
1092,Gasly,24966,117813
1092,Gasly,23966,113384
1093,Gasly,23670,104328
1093,Gasly,28918,103083
1094,Gasly,29168,88285
1095,Gasly,23460,81692
1095,Gasly,23328,81196
1095,Gasly,23009,88911
1096,Gasly,21855,96422
985,Hartley,24400,104118
985,Hartley,24229,102321
987,Hartley,19936,129705
987,Hartley,19439,137971
987,Hartley,17738,131072
987,Hartley,23830,80756
988,Hartley,21598,107672
989,Hartley,22213,125584
989,Hartley,22296,121527
990,Hartley,36646,100643
990,Hartley,24953,100358
991,Hartley,23172,106763
991,Hartley,24070,115826
992,Hartley,21376,174272
992,Hartley,20809,114983
992,Hartley,21072,133044
993,Hartley,22631,131078
993,Hartley,22472,86966
994,Hartley,24326,96713
996,Hartley,24297,120273
999,Hartley,19309,84204
999,Hartley,19985,122783
1000,Hartley,21831,86305
1001,Hartley,18084,167144
1001,Hartley,29316,115360
1003,Hartley,29912,115999
1003,Hartley,29464,118232
1004,Hartley,29418,108294
1005,Hartley,23110,99688
1006,Hartley,23819,103692
1007,Hartley,22055,99180
1007,Hartley,23553,88589
1008,Hartley,23422,78833
1009,Hartley,41012,167566
989,Leclerc,22242,108767
989,Leclerc,22836,139646
990,Leclerc,25563,128581
990,Leclerc,25139,102740
991,Leclerc,23392,107280
992,Leclerc,21058,112685
992,Leclerc,22030,146860
993,Leclerc,21995,87170
994,Leclerc,23870,97708
995,Leclerc,23666,93257
996,Leclerc,25026,121015
997,Leclerc,21364,94254
998,Leclerc,27865,95269
999,Leclerc,19267,83865
999,Leclerc,21200,84533
999,Leclerc,20653,93091
1002,Leclerc,24084,90430
1003,Leclerc,29310,115224
1004,Leclerc,30397,105660
1005,Leclerc,38891,132639
1005,Leclerc,26672,100241
1006,Leclerc,34812,116749
1007,Leclerc,22588,88335
1008,Leclerc,23593,78292
1009,Leclerc,21828,131538
1010,Leclerc,22306,107729
1011,Leclerc,24518,99996
1011,Leclerc,24358,100447
1012,Leclerc,22921,105360
1012,Leclerc,24227,102844
1013,Leclerc,20382,112992
1013,Leclerc,19857,111013
1014,Leclerc,23646,86802
1014,Leclerc,21638,112276
1015,Leclerc,25964,117179
1015,Leclerc,25705,103124
1016,Leclerc,23732,93611
1017,Leclerc,30203,116162
1018,Leclerc,21878,72619
1019,Leclerc,28558,91242
1019,Leclerc,28348,127379
1020,Leclerc,20361,121369
1020,Leclerc,22102,105842
1020,Leclerc,20317,96797
1021,Leclerc,21575,85952
1022,Leclerc,22449,113378
1023,Leclerc,23833,88847
1024,Leclerc,29168,117053
1025,Leclerc,29548,104260
1025,Leclerc,29401,157210
1026,Leclerc,30502,96624
1026,Leclerc,23580,99203
1026,Leclerc,23280,96816
1027,Leclerc,22002,84121
1027,Leclerc,25786,83922
1028,Leclerc,29157,103822
1028,Leclerc,23844,102087
1029,Leclerc,22966,79297
1029,Leclerc,23042,103689
1030,Leclerc,21697,105143
1030,Leclerc,21274,104980
1031,Leclerc,22756,89806
1031,Leclerc,21972,84700
1031,Leclerc,18748,114511
1032,Leclerc,39715,93572
1033,Leclerc,22266,98230
1033,Leclerc,22564,88325
1034,Leclerc,29520,126304
1035,Leclerc,29419,91751
1036,Leclerc,22274,89966
1037,Leclerc,30678,121597
1037,Leclerc,25100,114858
1038,Leclerc,24344,93330
1039,Leclerc,17516,124466
1039,Leclerc,23469,104937
1039,Leclerc,23367,102659
1040,Leclerc,30261,105930
1041,Leclerc,22560,97859
1041,Leclerc,23111,95955
1042,Leclerc,26940,85161
1043,Leclerc,30243,84915
1044,Leclerc,24275,117786
1044,Leclerc,23687,103500
1045,Leclerc,25199,100792
1045,Leclerc,24855,100296
1047,Leclerc,22178,107724
1052,Leclerc,24925,100477
1052,Leclerc,24176,99973
1053,Leclerc,31002,92467
1054,Leclerc,21323,112693
1054,Leclerc,22587,141183
1054,Leclerc,27082,87314
1055,Leclerc,21613,88933
1055,Leclerc,22292,86959
1057,Leclerc,19836,111823
1057,Leclerc,15092,133338
1059,Leclerc,30798,122349
1059,Leclerc,31368,119965
1058,Leclerc,28386,80376
1058,Leclerc,21924,73991
1060,Leclerc,21143,73495
1061,Leclerc,28433,91847
1064,Leclerc,19490,80851
1065,Leclerc,24557,104442
1066,Leclerc,31849,106626
1066,Leclerc,32648,199316
1067,Leclerc,23646,98124
1069,Leclerc,24011,102831
1069,Leclerc,23805,102603
1070,Leclerc,22085,85742
1071,Leclerc,17943,118517
1071,Leclerc,17771,132431
1071,Leclerc,22667,79370
1071,Leclerc,23064,78290
1051,Leclerc,25799,113808
1072,Leclerc,20531,125296
1073,Leclerc,22461,93881
1073,Leclerc,21173,96558
1074,Leclerc,25012,102041
1074,Leclerc,24527,101545
1074,Leclerc,24613,125151
1075,Leclerc,21038,103840
1076,Leclerc,17973,98340
1077,Leclerc,31794,94439
1077,Leclerc,30042,85604
1077,Leclerc,36560,94673
1078,Leclerc,19697,98829
1079,Leclerc,21794,93256
1080,Leclerc,25710,110848
1080,Leclerc,28034,106560
1081,Leclerc,23212,119045
1082,Leclerc,26199,97332
1083,Leclerc,28805,92501
1084,Leclerc,21532,74801
1084,Leclerc,21319,74540
1084,Leclerc,21650,84522
1086,Leclerc,21775,86481
1086,Leclerc,21972,86324
1086,Leclerc,21544,87578
1087,Leclerc,24198,187212
1087,Leclerc,23189,119575
1087,Leclerc,23334,118112
1088,Leclerc,19080,80164
1088,Leclerc,19084,81109
1088,Leclerc,19576,96578
1088,Leclerc,14008,128137
1089,Leclerc,23531,109019
1089,Leclerc,23904,90030
1089,Leclerc,23719,118392
1091,Leclerc,32058,125037
1092,Leclerc,389973,183735
1092,Leclerc,25899,112863
1093,Leclerc,24314,115589
1093,Leclerc,23755,102179
1094,Leclerc,22193,87759
1095,Leclerc,30080,93180
1095,Leclerc,23172,80748
1095,Leclerc,23124,80008
1096,Leclerc,22210,93538
990,Sirotkin,24672,103477
990,Sirotkin,25693,99484
991,Sirotkin,23716,105487
991,Sirotkin,22723,108838
993,Sirotkin,22049,135710
993,Sirotkin,22034,87126
993,Sirotkin,23865,121922
994,Sirotkin,31810,104668
994,Sirotkin,25170,98773
994,Sirotkin,25563,98103
995,Sirotkin,23531,95145
996,Sirotkin,26273,174616
997,Sirotkin,23048,73715
997,Sirotkin,24884,74381
998,Sirotkin,28224,95879
999,Sirotkin,24173,84271
999,Sirotkin,21711,111495
1000,Sirotkin,21509,87781
1001,Sirotkin,19791,162542
1001,Sirotkin,22339,115243
1002,Sirotkin,25245,90478
1003,Sirotkin,30477,169650
1003,Sirotkin,34022,119983
1004,Sirotkin,29912,111949
1005,Sirotkin,23660,134469
1005,Sirotkin,23647,103438
1006,Sirotkin,23686,113485
1006,Sirotkin,23715,103160
1007,Sirotkin,22732,89982
1008,Sirotkin,23273,79950
1009,Sirotkin,22755,108908
1010,Kubica,32997,146128
1010,Kubica,22343,110779
1010,Kubica,21889,108376
1011,Kubica,24667,103663
1011,Kubica,24313,103829
1012,Kubica,32627,108000
1013,Kubica,15069,116777
1013,Kubica,21037,114983
1013,Kubica,20703,115231
1014,Kubica,21954,90896
1014,Kubica,22142,121716
1015,Kubica,23946,97659
1016,Kubica,25210,98012
1016,Kubica,23119,95999
1017,Kubica,29792,118740
1018,Kubica,21525,76007
1019,Kubica,28694,128267
1020,Kubica,23801,106750
1020,Kubica,20436,102771
1020,Kubica,19626,116527
1020,Kubica,20370,98969
1020,Kubica,19825,120067
1021,Kubica,21754,87711
1022,Kubica,24247,116608
1023,Kubica,31842,92890
1023,Kubica,23860,99222
1024,Kubica,29033,119200
1024,Kubica,30321,141329
1025,Kubica,30587,150807
1025,Kubica,30177,158873
1026,Kubica,26734,102435
1026,Kubica,22970,103586
1027,Kubica,24606,87295
1027,Kubica,22570,86156
1028,Kubica,24164,106476
1029,Kubica,23861,80836
1029,Kubica,29268,81298
1029,Kubica,24873,84157
1029,Kubica,23158,103549
1030,Kubica,21688,109673
1064,Kubica,19708,81745
1065,Kubica,24501,118104
1010,Albon,21780,108191
1011,Albon,25659,102610
1011,Albon,24842,101438
1012,Albon,23215,105813
1013,Albon,20720,119673
1014,Albon,23591,87702
1014,Albon,37345,92128
1015,Albon,25062,96341
1016,Albon,37950,126344
1017,Albon,30279,117069
1018,Albon,21225,74995
1019,Albon,28954,93003
1020,Albon,20576,108695
1020,Albon,21501,106714
1020,Albon,21732,135613
1020,Albon,19931,94962
1021,Albon,23676,85322
1022,Albon,22506,114745
1023,Albon,29830,90275
1024,Albon,28606,117257
1025,Albon,29854,130932
1026,Albon,23354,98401
1026,Albon,23301,96582
1027,Albon,22192,84888
1027,Albon,22003,83717
1028,Albon,34100,109520
1028,Albon,23213,103470
1028,Albon,23705,100639
1029,Albon,23073,80012
1029,Albon,23071,78604
1030,Albon,22028,105896
1031,Albon,21279,87164
1031,Albon,21842,80622
1031,Albon,17035,114081
1032,Albon,21505,72843
1033,Albon,23046,98884
1033,Albon,22174,85954
1034,Albon,28834,95837
1034,Albon,33308,91204
1035,Albon,28417,93049
1035,Albon,27858,90440
1036,Albon,21663,89223
1036,Albon,21804,87959
1037,Albon,22738,157681
1038,Albon,29661,132273
1039,Albon,17591,126021
1039,Albon,22387,100967
1039,Albon,22822,110967
1040,Albon,30211,155760
1040,Albon,30111,106714
1041,Albon,23562,97230
1042,Albon,26287,87293
1042,Albon,25882,85697
1043,Albon,29770,85159
1043,Albon,29552,84803
1044,Albon,22602,110231
1044,Albon,22490,113814
1045,Albon,24172,99330
1045,Albon,23848,98293
1046,Albon,23874,61752
1046,Albon,23645,76980
1047,Albon,21508,130847
1074,Albon,24874,104752
1074,Albon,25570,103965
1074,Albon,25055,132997
1075,Albon,20683,101186
1076,Albon,19845,98438
1077,Albon,30793,98914
1078,Albon,20059,100786
1079,Albon,23419,94915
1079,Albon,22657,95378
1079,Albon,23328,94440
1079,Albon,23404,94610
1080,Albon,27231,114036
1080,Albon,31518,130065
1081,Albon,25577,135201
1081,Albon,21540,114786
1082,Albon,23804,96605
1082,Albon,23530,104349
1084,Albon,22301,75217
1084,Albon,22122,75405
1085,Albon,37380,136977
1086,Albon,31224,109840
1086,Albon,21816,90341
1086,Albon,24298,87273
1087,Albon,23334,121128
1087,Albon,24415,120055
1088,Albon,19325,81291
1088,Albon,19911,80291
1088,Albon,20508,93432
1088,Albon,14114,129526
1093,Albon,24624,105035
1093,Albon,24311,129393
1094,Albon,23182,89558
1095,Albon,24361,124054
1095,Albon,23352,83055
1095,Albon,23322,82297
1096,Albon,21793,95463
1096,Albon,21798,94033
1010,Norris,21627,108026
1011,Norris,24175,101271
1011,Norris,24717,101958
1012,Norris,50738,138254
1012,Norris,33638,107516
1012,Norris,22524,104551
1013,Norris,19819,118470
1013,Norris,22080,133917
1014,Norris,21579,88923
1015,Norris,25026,96145
1017,Norris,30576,116987
1018,Norris,21547,74828
1019,Norris,28275,91816
1019,Norris,27919,90565
1020,Norris,21402,104246
1020,Norris,20242,99025
1021,Norris,26066,86203
1022,Norris,23182,114592
1023,Norris,24311,90637
1024,Norris,30397,117538
1025,Norris,29290,105196
1026,Norris,25347,99822
1026,Norris,23949,101533
1028,Norris,24678,103932
1028,Norris,25776,101685
1029,Norris,23381,78792
1029,Norris,23355,96370
1030,Norris,22974,108001
1031,Norris,23637,90234
1031,Norris,21921,83701
1031,Norris,18163,114196
1032,Norris,22406,72959
1033,Norris,23012,100339
1033,Norris,22742,84942
1034,Norris,30289,99733
1035,Norris,27949,92315
1035,Norris,28874,92554
1036,Norris,22099,89205
1036,Norris,21761,86714
1037,Norris,23046,153578
1038,Norris,24612,135263
1039,Norris,17845,130596
1039,Norris,24137,104423
1039,Norris,24820,117116
1040,Norris,37108,156870
1040,Norris,31368,110419
1041,Norris,21991,97365
1042,Norris,34807,89148
1042,Norris,27750,86691
1043,Norris,29683,85522
1043,Norris,30203,97027
1044,Norris,22684,114627
1044,Norris,23686,102273
1045,Norris,24679,99469
1045,Norris,24666,98012
1046,Norris,24885,63383
1046,Norris,24245,66254
1047,Norris,21840,132176
1052,Norris,24899,100425
1052,Norris,25640,99275
1053,Norris,30654,92204
1054,Norris,21407,110559
1054,Norris,22551,140721
1054,Norris,26952,86873
1055,Norris,21864,87125
1055,Norris,22467,86880
1056,Norris,23874,93286
1057,Norris,20533,112031
1057,Norris,15866,134859
1059,Norris,30531,120360
1058,Norris,21692,74670
1060,Norris,26474,73463
1061,Norris,31706,91418
1062,Norris,38267,142425
1064,Norris,20443,79533
1065,Norris,24168,92641
1066,Norris,29824,105622
1066,Norris,32670,191081
1067,Norris,23239,96757
1069,Norris,24385,103368
1069,Norris,25548,103499
1070,Norris,22534,85402
1071,Norris,27313,121858
1071,Norris,17719,102489
1071,Norris,17673,96139
1071,Norris,19176,97267
1071,Norris,24211,79164
1051,Norris,25319,108671
1051,Norris,26552,110835
1072,Norris,20973,126861
1073,Norris,21380,92251
1073,Norris,22173,89996
1074,Norris,24568,105759
1074,Norris,27367,102153
1074,Norris,24975,132350
1075,Norris,20383,121650
1076,Norris,17556,99107
1077,Norris,30070,94952
1078,Norris,19986,99685
1079,Norris,21916,92651
1079,Norris,23341,92718
1079,Norris,22165,91363
1080,Norris,24872,109364
1080,Norris,24760,104131
1080,Norris,24607,95948
1081,Norris,21443,115814
1082,Norris,43032,122715
1082,Norris,24134,96060
1083,Norris,28947,93055
1083,Norris,28659,123070
1084,Norris,22684,75224
1084,Norris,27324,74820
1085,Norris,37539,133216
1086,Norris,23567,89653
1086,Norris,21855,88496
1087,Norris,23036,120657
1087,Norris,23560,118878
1088,Norris,19303,80833
1088,Norris,21117,90208
1088,Norris,21264,104705
1089,Norris,26714,91485
1089,Norris,24784,106482
1091,Norris,30528,146728
1092,Norris,406256,183799
1092,Norris,24595,122340
1093,Norris,24026,103971
1093,Norris,23702,102610
1094,Norris,22585,87562
1095,Norris,29338,81591
1095,Norris,24669,81162
1096,Norris,22234,94516
1096,Norris,21559,93097
1010,Russell,21689,109321
1010,Russell,21543,110261
1011,Russell,24633,103060
1011,Russell,24912,102306
1012,Russell,24332,107467
1012,Russell,23965,107069
1013,Russell,20475,115683
1013,Russell,20751,132352
1014,Russell,22442,90685
1014,Russell,21846,112042
1015,Russell,26165,110285
1016,Russell,23686,97342
1017,Russell,31950,119875
1017,Russell,37494,124465
1018,Russell,22772,74163
1019,Russell,30245,126769
1020,Russell,20718,105319
1020,Russell,19287,100667
1020,Russell,19345,121647
1020,Russell,21634,96238
1020,Russell,23445,123258
1021,Russell,21333,87336
1022,Russell,22442,118040
1023,Russell,24198,90435
1024,Russell,38752,143654
1025,Russell,29857,119733
1026,Russell,23792,100548
1027,Russell,22887,87063
1028,Russell,23702,105801
1028,Russell,28748,104238
1029,Russell,22500,79495
1029,Russell,23199,79742
1029,Russell,22441,92111
1030,Russell,22272,107796
1031,Russell,21417,79305
1032,Russell,21697,73865
1033,Russell,21184,99756
1033,Russell,21367,90653
1033,Russell,22048,86125
1034,Russell,29302,103329
1035,Russell,28391,93267
1035,Russell,28331,92492
1035,Russell,28692,93123
1036,Russell,22708,89470
1036,Russell,21889,87956
1038,Russell,25249,124514
1039,Russell,18399,134695
1039,Russell,23638,103575
1039,Russell,23367,123974
1040,Russell,30165,151428
1040,Russell,29433,109162
1040,Russell,29675,107257
1041,Russell,22496,99543
1042,Russell,32991,87433
1043,Russell,29707,84896
1044,Russell,22692,105196
1044,Russell,22888,107418
1045,Russell,24029,100113
1045,Russell,27146,98932
1046,Russell,24708,60531
1046,Russell,28765,79475
1046,Russell,24724,112067
1046,Russell,24235,59091
1047,Russell,22085,142381
1052,Russell,24621,100821
1052,Russell,24248,102693
1053,Russell,29983,94682
1054,Russell,23532,115043
1054,Russell,22755,141091
1054,Russell,26843,88745
1055,Russell,23814,114735
1055,Russell,21919,87780
1056,Russell,23928,95152
1057,Russell,19970,128197
1057,Russell,20029,161548
1057,Russell,21438,135933
1059,Russell,30092,120045
1058,Russell,37309,74570
1058,Russell,46315,106305
1060,Russell,21606,73410
1061,Russell,27812,92972
1062,Russell,22186,86392
1064,Russell,18634,79487
1064,Russell,25533,82782
1065,Russell,24156,115947
1066,Russell,30665,106855
1066,Russell,32081,118652
1067,Russell,23551,98537
1069,Russell,23572,105120
1069,Russell,24980,106447
1070,Russell,21984,88101
1071,Russell,22978,99416
1071,Russell,20844,113753
1071,Russell,18179,134709
1071,Russell,23132,81624
1051,Russell,26121,112485
1051,Russell,35006,147675
1072,Russell,20519,102388
1074,Russell,25888,103097
1074,Russell,25334,101830
1074,Russell,25574,108988
1075,Russell,21415,111651
1076,Russell,18479,101064
1077,Russell,31079,97214
1078,Russell,19035,103317
1079,Russell,22154,92390
1079,Russell,22039,92633
1079,Russell,22815,90898
1080,Russell,25352,108014
1081,Russell,20538,124780
1081,Russell,20527,129936
1082,Russell,23951,94337
1082,Russell,24069,93940
1084,Russell,38201,74853
1084,Russell,21731,75138
1085,Russell,38277,127168
1086,Russell,22763,87655
1086,Russell,21743,86637
1087,Russell,22825,119064
1087,Russell,22977,117799
1088,Russell,19359,79790
1088,Russell,20742,107571
1088,Russell,21363,138880
1089,Russell,25075,90661
1089,Russell,24114,92390
1091,Russell,30378,147932
1091,Russell,29713,134468
1091,Russell,33211,192235
1091,Russell,29893,121663
1092,Russell,401057,179723
1092,Russell,28728,116796
1093,Russell,30038,103509
1093,Russell,24509,102125
1093,Russell,23947,101888
1094,Russell,22795,86763
1094,Russell,23118,85973
1095,Russell,23521,80102
1095,Russell,23480,79936
1096,Russell,24243,93785
1096,Russell,27931,92517
1031,Latifi,22058,117217
1031,Latifi,21918,95318
1031,Latifi,19488,118167
1032,Latifi,22745,74284
1033,Latifi,21596,101883
1033,Latifi,36335,204294
1033,Latifi,28367,90403
1033,Latifi,21802,108640
1033,Latifi,25767,87810
1034,Latifi,31371,107830
1035,Latifi,28696,93133
1035,Latifi,28086,92436
1035,Latifi,29049,93483
1036,Latifi,22322,92945
1036,Latifi,22475,89352
1037,Latifi,23532,129652
1037,Latifi,23477,114687
1038,Latifi,26335,90872
1040,Latifi,29862,108279
1041,Latifi,24737,97743
1041,Latifi,24063,97380
1042,Latifi,26739,87384
1043,Latifi,29892,83957
1044,Latifi,24738,127212
1044,Latifi,36599,123206
1045,Latifi,24248,100950
1045,Latifi,24024,100599
1046,Latifi,24297,62230
1047,Latifi,21357,142720
1047,Latifi,22384,105609
1052,Latifi,26046,102131
1052,Latifi,23983,102667
1054,Latifi,21970,124268
1054,Latifi,21730,139257
1054,Latifi,26595,89320
1055,Latifi,26672,114725
1055,Latifi,21424,89626
1055,Latifi,22405,88650
1056,Latifi,23703,94200
1057,Latifi,22149,114357
1059,Latifi,29775,120899
1058,Latifi,26419,115792
1058,Latifi,21953,75151
1060,Latifi,21152,75269
1061,Latifi,27543,93034
1062,Latifi,22704,86212
1064,Latifi,20646,80626
1065,Latifi,24168,92043
1066,Latifi,30056,108268
1067,Latifi,24104,102242
1069,Latifi,32610,105267
1069,Latifi,23653,105229
1070,Latifi,23681,89274
1070,Latifi,22739,86713
1071,Latifi,18153,116494
1071,Latifi,18784,133925
1071,Latifi,22936,104340
1071,Latifi,22958,80044
1051,Latifi,25811,110705
1072,Latifi,24220,126447
1073,Latifi,21241,94166
1074,Latifi,24457,105315
1074,Latifi,24778,104577
1074,Latifi,24658,131603
1076,Latifi,18552,104388
1076,Latifi,17936,119640
1077,Latifi,31125,98506
1078,Latifi,19185,100889
1079,Latifi,23189,94853
1079,Latifi,22311,94403
1079,Latifi,22761,93887
1080,Latifi,36773,226277
1080,Latifi,36351,129418
1080,Latifi,26910,113355
1081,Latifi,29395,117544
1081,Latifi,22069,117707
1082,Latifi,24020,121354
1082,Latifi,30034,101659
1083,Latifi,28829,94509
1083,Latifi,28438,123623
1084,Latifi,21722,75485
1084,Latifi,21206,75703
1085,Latifi,37497,154586
1085,Latifi,36942,140387
1086,Latifi,21865,89197
1086,Latifi,22452,87516
1086,Latifi,28777,89321
1087,Latifi,35825,182851
1087,Latifi,24168,122821
1087,Latifi,23414,119932
1088,Latifi,20284,82198
1088,Latifi,20733,80950
1088,Latifi,20051,88734
1088,Latifi,14459,155750
1089,Latifi,26782,91889
1089,Latifi,24263,120449
1092,Latifi,407673,183734
1092,Latifi,24785,171537
1093,Latifi,25321,116012
1093,Latifi,24195,134610
1094,Latifi,23826,89760
1094,Latifi,24039,88407
1095,Latifi,28807,83260
1095,Latifi,24292,82428
1095,Latifi,23640,104357
1096,Latifi,22423,96622
1096,Latifi,25174,118173
1046,Aitken,24863,62810
1046,Aitken,25688,71243
1046,Aitken,40028,69041
1046,Fittipaldi,27681,64341
1046,Fittipaldi,26393,69749
1046,Fittipaldi,25780,76756
1047,Fittipaldi,26329,143976
1047,Fittipaldi,28501,110451
1047,Fittipaldi,23217,108619
1052,Schumacher,25798,102903
1052,Schumacher,25343,100674
1053,Schumacher,51007,145633
1053,Schumacher,32479,98836
1054,Schumacher,22019,124418
